"HealthInsuranceID";"HealthInsuranceType";"HealthInsuranceName";"PriceGroupID";"IKNumber";"VKNumber";"ShortNumber";"ValidFrom";"ValidTo";"Deductible";"Street";"City";"POBox";"Phone";"Fax";"Email";"Www";"Remark";"InsurancePayerID";"SelfCreated";"Version";"Deleted";"ZIPID"
533808;"SK";"Städt. Sozialamt Tübingen";332302;990034545;"";"";"2003-01-01";"3000-12-31";"false";"Bei der Fruchtschranne 5";"Tübingen";"";"";"";"";"";"";"";"false";0;0;318722
533810;"SK";"Städt. Sozialamt Ravensburg";332302;990034523;"";"";"2003-01-01";"3000-12-31";"false";"Marienplatz 35";"Ravensburg";"";"";"";"";"";"";"";"false";0;0;320639
533812;"SK";"Städt. Sozialamt Pfullingen";332302;990034512;"";"";"2003-01-01";"3000-12-31";"false";"Marktplatz 4+5";"Pfullingen";"";"";"";"";"";"";"";"false";0;0;318845
533814;"SK";"Städt. Sozialamt Metzingen";332302;990034501;"";"";"2003-01-01";"3000-12-31";"false";"Stuttgarter Str. 2-4";"Metzingen";"";"";"";"";"";"";"";"false";0;0;318814
533816;"SK";"Städt. Sozialamt Albstadt";332302;990034486;"";"";"2003-01-01";"3000-12-31";"false";"Marktstr. 35";"Albstadt";"";"";"";"";"";"";"";"false";0;0;318789
533818;"SK";"Kreissozialamt Wangen-Aussenstelle";332302;990034475;"";"";"2003-01-01";"3000-12-31";"false";"Liebigstr. 1";"Wangen";"";"";"";"";"";"";"";"false";0;0;0
533820;"SK";"Kreissozialamt Alb-Donau-Kreis, Ulm";332302;990034464;"";"";"2003-01-01";"3000-12-31";"false";"Schillerstr. 30";"Ulm";"";"";"";"";"";"";"";"false";0;0;320756
533822;"SK";"Kreissozialamt Sigmaringen";332302;990034431;"";"";"2003-01-01";"3000-12-31";"false";"Leopoldstr. 4";"Sigmaringen";"";"";"";"";"";"";"";"false";0;0;318797
533824;"SK";"Kreissozialamt Reutlingen";332302;990034420;"";"";"2003-01-01";"3000-12-31";"false";"Bismarckstr. 14";"Reutlingen";"";"";"";"";"";"";"";"false";0;0;318841
533826;"SK";"Sozialamt Stadt Ostfildern 2";332302;990034373;"";"";"2003-01-01";"3000-12-31";"false";"Klosterhof 10";"Ostfildern";"";"";"";"";"";"";"";"false";0;0;318975
533828;"SK";"LRA Rems-Murr-Kreis -KJA Waiblingen-";332302;990034362;"";"";"2003-01-01";"3000-12-31";"false";"Winnender Str. 30/1";"Waiblingen";"";"";"";"";"";"";"";"false";0;0;318675
533830;"SK";"Kreisjugendamt";332302;990034351;"";"";"2003-01-01";"3000-12-31";"false";"Münzstr. 1";"Schwäbisch Hall";"";"";"";"";"";"";"";"false";0;0;319048
533832;"SK";"Kreisjugendamt Aalen,Ast. Schw.Gmünd";332302;990034340;"";"";"2003-01-01";"3000-12-31";"false";"Haußmannstraße 29";"Schwäbisch Gmünd";"";"";"";"";"";"";"";"false";0;0;318937
533834;"SK";"Kreisjugendamt Heidenheim / Brenz";332302;990034339;"";"";"2003-01-01";"3000-12-31";"false";"Felsenstraße 36";"Heidenheim";"";"";"";"";"";"";"";"false";0;0;0
533836;"SK";"Landratsamt Göppingen -Kreisjugendamt";332302;990034328;"";"";"2003-01-01";"3000-12-31";"false";"Lorcher Str. 6";"Göppingen";"";"";"";"";"";"";"";"false";0;0;318854
533838;"SK";"Landratsamt Esslingen -Kreisjugendamt";332302;990034317;"";"";"2003-01-01";"3000-12-31";"false";"Pulverwiesen 11";"Esslingen";"";"";"";"";"";"";"";"false";0;0;0
533840;"SK";"LRA Ostalbkreis -Kreisjugendamt Aalen-";332302;990034293;"";"";"2003-01-01";"3000-12-31";"false";"Stuttgarter Str. 41";"Aalen";"";"";"";"";"";"";"";"false";0;0;318911
533842;"SK";"Sozialamt Stadt Leinfelden-Echterdingen";332302;990034282;"";"";"2003-01-01";"3000-12-31";"false";"Neuer Markt 3";"Leinfelden-Echterdingen";"";"";"";"";"";"";"";"false";0;0;318634
533844;"SK";"Stadt Esslingen Besoldungs-/Personalamt";332686;990034271;"";"";"2003-01-01";"3000-12-31";"false";"Marktplatz 5";"Esslingen";"";"";"";"";"";"";"";"false";0;0;0
533846;"SK";"Landespolizeidir.Stgt.II Freie Heilfür.";332686;990034260;"";"";"2013-04-19";"3000-12-31";"false";"Hahnemannstr. 1";"Stuttgart";"";"";"";"";"";"";"";"false";0;0;318607
533848;"SK";"Bereitschaftspolizeipräs. Göppingen";332686;990034259;"";"";"2013-04-19";"3000-12-31";"false";"Heininger Str. 100";"Göppingen";"";"";"";"";"";"";"";"false";0;0;318856
533850;"SK";"POL Landespolizeidir. Stuttgart I";332686;990034248;"";"";"2003-01-01";"3000-12-31";"false";"Neckarstr. 195";"Stuttgart";"";"";"";"";"";"";"";"false";0;0;318606
533852;"SK";"Städt. Sozialamt Herrenberg";332302;990034237;"";"";"2003-01-01";"3000-12-31";"false";"Am Marktplatz 5";"Herrenberg";"";"";"";"";"";"";"";"false";0;0;318645
533854;"SK";"Städt. Sozialamt Filderstadt Bernhausen";332302;990034226;"";"";"2003-01-01";"3000-12-31";"false";"Eicherstr. 9";"Filderstadt";"";"";"";"";"";"";"";"false";0;0;318635
533856;"SK";"Städt. Sozialamt Winnenden/Rems-Murr-Kr";332302;990034215;"";"";"2003-01-01";"3000-12-31";"false";"Torstr. 10";"Winnenden";"";"";"";"";"";"";"";"false";0;0;318677
533858;"SK";"Kreissozialamt Tauberbischofsheim";332302;990034180;"";"";"2003-01-01";"3000-12-31";"false";"Gartenstraße 1";"Tauberbischofsheim";"";"";"";"";"";"";"";"false";0;0;322041
533860;"SK";"Städt. Sozialamt Weinstadt";332302;990034157;"";"";"2003-01-01";"3000-12-31";"false";"Marktplatz 1";"Weinstadt";"";"";"";"";"";"";"";"false";0;0;318678
533862;"SK";"Kreissozialamt Schwäbisch-Hall";332302;990034146;"";"";"2003-01-01";"3000-12-31";"false";"Münzstraße 1";"Schwäbisch Hall";"";"";"";"";"";"";"";"false";0;0;319048
533864;"SK";"Kreissozialamt Aalen/Ast. Schw.-Gmünd";332302;990034135;"";"";"2003-01-01";"3000-12-31";"false";"Haußmannstraße 29";"Schwäbisch Gmünd";"";"";"";"";"";"";"";"false";0;0;318937
533866;"SK";"Städt. Sozialamt Schornd";332302;990034124;"";"";"2003-01-01";"3000-12-31";"false";"Marktplatz 1";"Schorndorf";"";"";"";"";"";"";"";"false";0;0;318959
533868;"SK";"Städt. Sozialamt Nürtingen";332302;990034102;"";"";"2003-01-01";"3000-12-31";"false";"Markstr. 7";"Nürtingen";"";"";"";"";"";"";"";"false";0;0;318822
533870;"SK";"Soziale Dienste Ludwigsburg";332302;990034099;"";"";"2003-01-01";"3000-12-31";"false";"Obere Marktstr. 1";"Ludwigsburg";"";"";"";"";"";"";"";"false";0;0;0
533872;"SK";"Städt. Sozialamt Leonberg";332302;990034077;"";"";"2003-01-01";"3000-12-31";"false";"Belforter Platz 1";"Leonberg";"";"";"";"";"";"";"";"false";0;0;318663
533874;"SK";"Kreissozialamt Künzelsau";332302;990034066;"";"";"2003-01-01";"3000-12-31";"false";"Allee 17";"Künzelsau";"";"";"";"";"";"";"";"false";0;0;319079
533876;"SK";"Städt. Sozialamt Kornwestheim";332302;990034055;"";"";"2003-01-01";"3000-12-31";"false";"Hindenburgstraße 40";"Ludwigsburg";"";"";"";"";"";"";"";"false";0;0;318700
533878;"SK";"Städt. Sozialamt Korntal-Münchingen";332302;990034044;"";"";"2003-01-01";"3000-12-31";"false";"Saalplatz 4";"Korntal-Münchingen";"";"";"";"";"";"";"";"false";0;0;318637
533880;"SK";"Städt. Sozialamt Heilbronn";332302;990034022;"";"";"2003-01-01";"3000-12-31";"false";"Gymnasiumstraße 44";"Heilbronn";"";"";"";"";"";"";"";"false";0;0;318981
533882;"SK";"Städt. Sozialamt Gerlingen/Krs.Ludwigsb.";332302;990033986;"";"";"2003-01-01";"3000-12-31";"false";"Hauptstr. 42";"Gerlingen";"";"";"";"";"";"";"";"false";0;0;318638
533884;"SK";"Städt. Sozialamt Esslingen";332302;990033964;"";"";"2003-01-01";"3000-12-31";"false";"Pulverwiesen 11";"Esslingen";"";"";"";"";"";"";"";"false";0;0;0
533886;"SK";"Städt. Sozialamt Ellwangen/Ostalbkreis";332302;990033942;"";"";"2003-01-01";"3000-12-31";"false";"Spitalstraße 4";"Ellwangen";"";"";"";"";"";"";"";"false";0;0;0
533888;"SK";"Städt. Sozialamt Ditzingen";332302;990033931;"";"";"2003-01-01";"3000-12-31";"false";"Am Laien 1";"Ditzingen";"";"";"";"";"";"";"";"false";0;0;318664
533890;"SK";"Städt. Sozialamt Böblingen";332302;990033920;"";"";"2003-01-01";"3000-12-31";"false";"Parkstr. 16";"Böblingen";"";"";"";"";"";"";"";"false";0;0;318640
533892;"SK";"Städt. Sozialamt Bietigheim";332302;990033908;"";"";"2003-01-01";"3000-12-31";"false";"";"Bietigheim-Bissingen";"1762";"";"";"";"";"";"";"false";0;0;319016
533894;"SK";"Städt. Sozialamt Aalen";332302;990033884;"";"";"2003-01-01";"3000-12-31";"false";"Marktplatz 30";"Aalen";"";"";"";"";"";"";"";"false";0;0;318911
533896;"SK";"Kreissozialamt Ortenau Ausstl. Achern";332302;990033862;"";"";"2003-01-01";"3000-12-31";"false";"Friedrichstraße 1";"Achern";"";"";"";"";"";"";"";"false";0;0;319385
533898;"SK";"Kreissozialamt Offenburg-Außenst. Wolfa";332302;990033840;"";"";"2003-01-01";"3000-12-31";"false";"Hauptstraße 40";"Wolfach";"";"";"";"";"";"";"";"false";0;0;319351
533900;"SK";"Kreissozialamt Offenburg-Außenst. Lahr";332302;990033839;"";"";"2003-01-01";"3000-12-31";"false";"Langemarckstr. 11";"Lahr";"";"";"";"";"";"";"";"false";0;0;0
533902;"SK";"Kreissozialamt Offenburg-Außenst. Kehl";332302;990033828;"";"";"2003-01-01";"3000-12-31";"false";"Hauptstraße 108";"Kehl";"";"";"";"";"";"";"";"false";0;0;319349
533904;"SK";"Kreissozialamt Ortenau Bereich Stadt Offenburg";332302;990033806;"";"";"2003-01-01";"3000-12-31";"false";"Badstr. 47";"Offenburg";"";"";"";"";"";"";"";"false";0;0;319346
533906;"SK";"Kreissozialamt Ortenau Bereich Stad";332302;990033793;"";"";"2003-01-01";"3000-12-31";"false";"Langemarcktstr. 11";"Lahr";"";"";"";"";"";"";"";"false";0;0;0
533908;"SK";"Kreissozialamt Waldshut";332302;990033782;"";"";"2003-01-01";"3000-12-31";"false";"Kaiserstr. 110";"Waldshut-Tiengen";"";"";"";"";"";"";"";"false";0;0;319640
533910;"SK";"Amt f. Familie, Jugend und Soziales Villingen - Schwenningen";332302;990033759;"";"";"2003-01-01";"3000-12-31";"false";"";"Schwenningen";"";"";"";"";"";"";"";"false";0;0;0
533912;"SK";"Städt. Sozialamt Singen";332302;990033737;"";"";"2003-01-01";"3000-12-31";"false";"Hohgarten 2";"Singen";"";"";"";"";"";"";"";"false";0;0;319433
533914;"SK";"Kreissozialamt Rottweil";332302;990033726;"";"";"2003-01-01";"3000-12-31";"false";"Königstraße 36";"Rottweil";"";"";"";"";"";"";"";"false";0;0;319493
533916;"SK";"Städt. Sozialamt Konstan";332302;990033704;"";"";"2003-01-01";"3000-12-31";"false";"Benediktinerplatz 2";"Konstanz";"";"";"";"";"";"";"";"false";0;0;319459
533918;"SK";"Landespolizeidirektion Freiburg";332686;990033691;"";"";"2013-04-19";"3000-12-31";"false";"Bissierstr. 1";"Freiburg";"";"";"";"";"";"";"";"false";0;0;0
533920;"SK";"Stadt Freiburg";332302;990033668;"";"";"2003-01-01";"3000-12-31";"false";"Kaiser-Joseph-Str. 143";"Freiburg";"";"";"";"";"";"";"";"false";0;0;0
533922;"SK";"Kreisjugendamt Rastatt";332302;990033635;"";"";"2003-01-01";"3000-12-31";"false";"Herrenstraße 15";"Rastatt";"";"";"";"";"";"";"";"false";0;0;319210
533924;"SK";"Städtisches Jugendamt Rastatt";332302;990033624;"";"";"2003-01-01";"3000-12-31";"false";"Kaiserstraße 48a";"Rastatt";"";"";"";"";"";"";"";"false";0;0;319210
533926;"SK";"Städtisches Sozialamt Baden-Baden";332302;990033613;"";"";"2003-01-01";"3000-12-31";"false";"Marktplatz 2";"Baden-Baden";"";"";"";"";"";"";"";"false";0;0;319221
533928;"SK";"Stadtjugendamt Pforzheim";332302;990033602;"";"";"2003-01-01";"3000-12-31";"false";"Zehnthofstr. 12";"Pforzheim";"";"";"";"";"";"";"";"false";0;0;319139
533930;"SK";"Städtisches Sozialamt Pforzheim";332302;990033599;"";"";"2003-01-01";"3000-12-31";"false";"Östl. Karl-Friedr-Str. 37a";"Pforzheim";"";"";"";"";"";"";"";"false";0;0;319139
533932;"SK";"Kreisjugendamt Enzkreis";332302;990033588;"";"";"2003-01-01";"3000-12-31";"false";"Blumenhof 4";"Pforzheim";"";"";"";"";"";"";"";"false";0;0;319139
533934;"SK";"Kreisjugendamt Calw";332302;990033577;"";"";"2003-01-01";"3000-12-31";"false";"Vogteistr. 44";"Calw";"";"";"";"";"";"";"";"false";0;0;319165
533936;"SK";"Sozialamt Rhein-Neckar-Kreis Wiesloch";332302;990033533;"";"";"2003-01-01";"3000-12-31";"false";"Adelsförsterpfad 7";"Wiesloch";"";"";"";"";"";"";"";"false";0;0;318560
533938;"SK";"Städt. Sozialamt Mannheim";332302;990033522;"";"";"2003-01-01";"3000-12-31";"false";"K 1 7 - 13";"Mannheim";"";"";"";"";"";"";"";"false";0;0;318516
533940;"SK";"Städt. Sozialamt Heidelberg";332302;990033511;"";"";"2003-01-01";"3000-12-31";"false";"Fischmarkt 2";"Heidelberg";"";"";"";"";"";"";"";"false";0;0;318552
533942;"SK";"Kreissozialamt Odenwaldkreis Mosbach";332302;990033500;"";"";"2003-01-01";"3000-12-31";"false";"Renzstr. 10a";"Mosbach";"";"";"";"";"";"";"";"false";0;0;319095
533944;"SK";"Kreissozialamt Rhein-Neckar Weinheim";332302;990033496;"";"";"2003-01-01";"3000-12-31";"false";"Wormser Str. 28";"Weinheim";"";"";"";"";"";"";"";"false";0;0;318588
533946;"SK";"Kreissozialamt Rhein-Neckar Sinsheim";332302;990033485;"";"";"2003-01-01";"3000-12-31";"false";"Muthstr. 4";"Sinsheim";"";"";"";"";"";"";"";"false";0;0;319110
533948;"SK";"Landespolizei Nordbaden, Karlsruhe";332686;990033463;"";"";"2013-04-19";"3000-12-31";"false";"Durlacher Allee 31-33";"Karlsruhe";"";"";"";"";"";"";"";"false";0;0;319185
533950;"SK";"Kreissozialamt Karlsruhe Bürgm. Amt";332302;990033452;"";"";"2003-01-01";"3000-12-31";"false";"Rathausstraße 30";"Kraichtal";"";"";"";"";"";"";"";"false";0;0;319239
533952;"SK";"Landeswohlfahrtsverband Baden";332302;990033441;"";"";"2003-01-01";"3000-12-31";"false";"Ernst-Frey-Str. 9";"Karlsruhe";"";"";"";"";"";"";"";"false";0;0;319187
533954;"SK";"Städtisches Sozialamt Karlsruhe";332302;990033430;"";"";"2003-01-01";"3000-12-31";"false";"Kaiserallee 4";"Karlsruhe";"";"";"";"";"";"";"";"false";0;0;319186
533956;"SK";"Kreissozialamt Karlsruhe";332302;990033429;"";"";"2003-01-01";"3000-12-31";"false";"Beiertheimer Allee 2";"Karlsruhe";"";"";"";"";"";"";"";"false";0;0;0
533958;"SK";"Landratsamt - Jugendamt Pirmasens";332302;990033349;"";"";"2003-01-01";"3000-12-31";"false";"Unterer Sommerwaldweg 40 - 42";"Pirmasens";"";"";"";"";"";"";"";"false";0;0;318177
533960;"SK";"Landratsamt - Jugendamt Ludwigshafen";332302;990033338;"";"";"2003-01-01";"3000-12-31";"false";"Europaplatz 5";"Ludwigshafen";"";"";"";"";"";"";"";"false";0;0;0
533962;"SK";"Landratsamt - Jugendamt Land.-Bad Bergz";332302;990033327;"";"";"2003-01-01";"3000-12-31";"false";"An der Kreuzmühle 2";"Landau";"";"";"";"";"";"";"";"false";0;0;0
533964;"SK";"Landratsamt - Jugendamt Kusel";332302;990033316;"";"";"2003-01-01";"3000-12-31";"false";"Trierer Str. 49";"Kusel";"";"";"";"";"";"";"";"false";0;0;318091
533966;"SK";"Landratsamt - Jugendamt Bad Dürkheim";332302;990033270;"";"";"2003-01-01";"3000-12-31";"false";"Philipp-Fauth-Str. 11";"Bad Dürkheim";"";"";"";"";"";"";"";"false";0;0;318216
533968;"SK";"Stadtverwaltung - Jugendamt Zweibrücken";332302;990033269;"";"";"2003-01-01";"3000-12-31";"false";"Wackenstr. 2";"Zweibrücken";"";"";"";"";"";"";"";"false";0;0;318024
533970;"SK";"Stadtverwaltung - Jugendamt Speyer";332302;990033258;"";"";"2003-01-01";"3000-12-31";"false";"Maximilianstr. 100";"Speyer";"";"";"";"";"";"";"";"false";0;0;318304
533972;"SK";"Stadtverwaltung - Jugendamt Pirmasens";332302;990033247;"";"";"2003-01-01";"3000-12-31";"false";"Teichstr. 19";"Pirmasens";"";"";"";"";"";"";"";"false";0;0;318177
533974;"SK";"Stadtverwaltung - Jugendamt Neustadt/Ws";332302;990033236;"";"";"2003-01-01";"3000-12-31";"false";"Marktplatz 1";"Neustadt";"";"";"";"";"";"";"";"false";0;0;0
533976;"SK";"Stadtverw. Jugendamt Sozialdezernat";332302;990033225;"";"";"2003-01-01";"3000-12-31";"false";"Europaplatz 1";"Ludwigshafen";"";"";"";"";"";"";"";"false";0;0;0
533978;"SK";"Stadtverwaltung - Jugendamt Landau";332302;990033214;"";"";"2003-01-01";"3000-12-31";"false";"Marktplatz 50";"Landau";"";"";"";"";"";"";"";"false";0;0;0
533980;"SK";"Stadtverwaltung -Jugendamt Kaiserslaut.";332302;990033203;"";"";"2003-01-01";"3000-12-31";"false";"Rathausplatz 1";"Kaiserslautern";"";"";"";"";"";"";"";"false";0;0;0
533982;"SK";"Landratsamt - Sozialamt Ludwigshafen";332302;990033178;"";"";"2003-01-01";"3000-12-31";"false";"Europaplatz 5";"Ludwigshafen";"";"";"";"";"";"";"";"false";0;0;0
533984;"SK";"Landratsamt - Sozialamt Kaiserslautern";332302;990033134;"";"";"2003-01-01";"3000-12-31";"false";"Lauterstr. 8";"Kaiserslautern";"";"";"";"";"";"";"";"false";0;0;318370
533986;"SK";"Landratsamt - Sozialamt Germersheim";332302;990033123;"";"";"2003-01-01";"3000-12-31";"false";"Luitpoldplatz 1";"Germersheim";"";"";"";"";"";"";"";"false";0;0;319243
533988;"SK";"Stadtverwaltung - Sozialamt Zweibrücken";332302;990033101;"";"";"2003-01-01";"3000-12-31";"false";"Wackenstr. 2";"Zweibrücken";"";"";"";"";"";"";"";"false";0;0;318024
533990;"SK";"Stadtverwaltung Sozialamt Neustadt";332302;990033076;"";"";"2003-01-01";"3000-12-31";"false";"Marktplatz 1";"Neustadt";"";"";"";"";"";"";"";"false";0;0;0
533992;"SK";"Stadtverwaltung - Sozialamt Kaiserslaut";332302;990033043;"";"";"2003-01-01";"3000-12-31";"false";"Rathausplatz 1";"Kaiserslautern";"";"";"";"";"";"";"";"false";0;0;0
533994;"SK";"Bereitschaftspolizei Rheinland-Pfalz";332686;990033021;"";"";"2003-01-01";"3000-12-31";"false";"Dekan-Laist-Str. 7";"Mainz";"";"";"";"";"";"";"";"false";0;0;316371
533996;"SK";"Stadtverwaltung Bingen";332302;990033010;"";"";"2003-01-01";"3000-12-31";"false";"Rochusallee 2";"Bingen";"";"";"";"";"";"";"";"false";0;0;0
533998;"SK";"Sozialamt Gemeindeverw.Budenheim";332302;990032996;"";"";"2003-01-01";"3000-12-31";"false";"Berliner Str.3";"Budenheim";"";"";"";"";"";"";"";"false";0;0;316404
534000;"SK";"Sozialamt Ingelheim";332302;990032985;"";"";"2003-01-01";"3000-12-31";"false";"Neue Markt 1";"Ingelheim";"";"";"";"";"";"";"";"false";0;0;0
534002;"SK";"Stadtverwaltung Alzey";332302;990032974;"";"";"2003-01-01";"3000-12-31";"false";"Ernst-Ludwig-Str. 42";"Alzey";"";"";"";"";"";"";"";"false";0;0;316376
534004;"SK";"Durchgangswohnheim Osthofen";332302;990032963;"";"";"2003-01-01";"3000-12-31";"false";"Rheinstr. 45";"Osthofen";"";"";"";"";"";"";"";"false";0;0;0
534006;"SK";"Landesunterkunft Rheinland-Pfalz";332302;990032952;"";"";"2003-01-01";"3000-12-31";"false";"Konrad-Adenauer-Str. 51";"Ingelheim";"";"";"";"";"";"";"";"false";0;0;0
534008;"SK";"Sozialamt Wörrstadt";332302;990032941;"";"";"2003-01-01";"3000-12-31";"false";"Zum Römergrund 2 - 6";"Wörrstadt";"";"";"";"";"";"";"";"false";0;0;316434
534010;"SK";"Sozialamt Wöllstein";332302;990032930;"";"";"2003-01-01";"3000-12-31";"false";"Bahnhofstraße 20";"Wöllstein";"";"";"";"";"";"";"";"false";0;0;316644
534012;"SK";"Sozialamt Westhofen";332302;990032929;"";"";"2003-01-01";"3000-12-31";"false";"Wormser Straße 23";"Westhofen";"";"";"";"";"";"";"";"false";0;0;318363
534014;"SK";"Sozialamt Monsheim";332302;990032918;"";"";"2003-01-01";"3000-12-31";"false";"Alzeyer Str. 15";"Monsheim";"";"";"";"";"";"";"";"false";0;0;318355
534016;"SK";"Sozialamt Eich";332302;990032907;"";"";"2003-01-01";"3000-12-31";"false";"Hauptstraße 26";"Eich";"";"";"";"";"";"";"";"false";0;0;318346
534018;"SK";"Sozialamt Nierstein-Oppenheim";332302;990032883;"";"";"2003-01-01";"3000-12-31";"false";"St. Ambrosiusring 31";"Oppenheim";"";"";"";"";"";"";"";"false";0;0;316418
534020;"SK";"Sozialamt Nieder-Olm";332302;990032872;"";"";"2003-01-01";"3000-12-31";"false";"Pariser Straße 110";"Nieder-Olm";"";"";"";"";"";"";"";"false";0;0;316407
534022;"SK";"Sozialamt Heidesheim";332302;990032861;"";"";"2003-01-01";"3000-12-31";"false";"Binger Straße 2";"Heidesheim";"";"";"";"";"";"";"";"false";0;0;0
534024;"SK";"Sozialamt Gau Algesheim";332302;990032849;"";"";"2003-01-01";"3000-12-31";"false";"Schloßgasse 12";"Gau-Algesheim";"";"";"";"";"";"";"";"false";0;0;316464
534026;"SK";"Sozialamt Bodenheim";332302;990032838;"";"";"2003-01-01";"3000-12-31";"false";"Am Dollesplatz 1";"Bodenheim";"";"";"";"";"";"";"";"false";0;0;316443
534028;"SK";"Sozialamt Bingen-Land";332302;990032827;"";"";"2003-01-01";"3000-12-31";"false";"Koblenzer Straße 18";"Bingen";"";"";"";"";"";"";"";"false";0;0;0
534030;"SK";"Amt für soziale Leistungen Mainz";332302;990032770;"";"";"2003-01-01";"3000-12-31";"false";"Kaiserstr. 3-5";"Mainz";"";"";"";"";"";"";"";"false";0;0;316363
534032;"SK";"Landesamt für Jugend und Soziales";332302;990032769;"";"";"2003-01-01";"3000-12-31";"false";"Rheinallee 97";"Mainz";"";"";"";"";"";"";"";"false";0;0;316364
534034;"SK";"Verschiedene Sozialämter für KVen";332302;990032758;"";"";"2003-01-01";"3000-12-31";"false";"Emil-Schüller-Str. 14";"Koblenz";"";"";"";"";"";"";"";"false";0;0;316773
534036;"SK";"Kreisverwaltung Simmern";332302;990032747;"";"";"2003-01-01";"3000-12-31";"false";"Ludwigstraße 3";"Simmern";"";"";"";"";"";"";"";"false";0;0;316501
534038;"SK";"Kreissozialamt Westerwaldkreis";332302;990032725;"";"";"2003-01-01";"3000-12-31";"false";"Peter-Altmeier-Platz 1";"Montabaur";"";"";"";"";"";"";"";"false";0;0;317050
534040;"SK";"Sozialamt Stadt Koblenz";332302;990032703;"";"";"2003-01-01";"3000-12-31";"false";"";"Koblenz";"20 15 51";"";"";"";"";"";"";"false";0;0;0
534042;"SK";"Kreissozialamt Cochem-Zell";332302;990032678;"";"";"2003-01-01";"3000-12-31";"false";"Endertplatz 2";"Cochem";"";"";"";"";"";"";"";"false";0;0;317290
534044;"SK";"Kreisverwaltung Ahrweiler";332302;990032645;"";"";"2003-01-01";"3000-12-31";"false";"Wilhelmstr. 24-26";"Bad Neuenahr-Ahrweiler";"";"";"";"";"";"";"";"false";0;0;315723
534046;"SK";"Hessische Bereitschaftspolizei Wiesbaden";332686;990032634;"";"";"2003-01-01";"3000-12-31";"false";"Wiesbadener Straße 99";"Mainz-Kastel";"";"";"";"";"";"";"";"false";0;0;0
534048;"SK";"Stadtverwaltung Idstein-Sozialamt-";332302;990032623;"";"";"2003-01-01";"3000-12-31";"false";"König-Adolf-Platz 2";"Idstein";"";"";"";"";"";"";"";"false";0;0;317928
534050;"SK";"Rheingau-Taunus-Kreis Kreissozialamt";332302;990032612;"";"";"2003-01-01";"3000-12-31";"false";"Heimbacher Str. 7";"Bad Schwalbach";"";"";"";"";"";"";"";"false";0;0;317904
534052;"SK";"Rheingau-Taunus-Kreis Kreisjugendamt";332302;990032601;"";"";"2003-01-01";"3000-12-31";"false";"Heimbacher Str. 7";"Bad Schwalbach";"";"";"";"";"";"";"";"false";0;0;317904
534054;"SK";"Rheingau-Taunus-Kreis Asylbewerber";332302;990032598;"";"";"2003-01-01";"3000-12-31";"false";"Heimbacher Str. 7";"Bad Schwalbach";"";"";"";"";"";"";"";"false";0;0;317904
534056;"SK";"Landessozialamt Hessen";332302;990032587;"";"";"2003-01-01";"3000-12-31";"false";"Frankfurter Str. 44";"Wiesbaden";"";"";"";"";"";"";"";"false";0;0;317892
534058;"SK";"Magistrat der Stadt Wiesbaden-Jugendamt-";332302;990032576;"";"";"2003-01-01";"3000-12-31";"false";"Konradinerallee 11";"Wiesbaden";"";"";"";"";"";"";"";"false";0;0;317892
534060;"SK";"Kreisjugendamt Limburg-Weilburg Vst.Wei";332302;990032510;"";"";"2003-01-01";"3000-12-31";"false";"Limburger Straße 8";"Weilburg";"";"";"";"";"";"";"";"false";0;0;313925
534062;"SK";"Kreisausschuss Landkreis";332302;990032509;"";"";"2003-01-01";"3000-12-31";"false";"Schiede 20";"Limburg";"";"";"";"";"";"";"";"false";0;0;0
534064;"SK";"Hessische Bereitschaftspolizei Kassel V.Abt";332686;990032495;"";"";"2003-01-01";"3000-12-31";"false";"Frankfurter Str. 365";"Kassel";"";"";"";"";"";"";"";"false";0;0;313750
534066;"SK";"Hessische Bereitschaftspolizei II Lich";332686;990032484;"";"";"2003-01-01";"3000-12-31";"false";"Garbenteicher Str. 103";"Lich";"";"";"";"";"";"";"";"false";0;0;313870
534068;"SK";"Kreisausschuss Fulda - Asylantenheim";332302;990032473;"";"";"2003-01-01";"3000-12-31";"false";"Wörthstr. 15";"Fulda";"";"";"";"";"";"";"";"false";0;0;313931
534070;"SK";"KRA Landkreis Fulda";332302;990032462;"";"";"2003-01-01";"3000-12-31";"false";"Wörthstr. 15";"Fulda";"";"";"";"";"";"";"";"false";0;0;313931
534072;"SK";"Magistrat der Stadt Fulda-Sozialamt";332302;990032451;"";"";"2003-01-01";"3000-12-31";"false";"Bonifatiusplatz 1-3";"Fulda";"";"";"";"";"";"";"";"false";0;0;313931
534074;"SK";"Landessozialamt Hessen-Erziehungshilfe";332302;990032440;"";"";"2003-01-01";"3000-12-31";"false";"Ständeplatz 6";"Kassel";"";"";"";"";"";"";"";"false";0;0;313740
534076;"SK";"Jugendamt des Vogelsbergkreises";332302;990032359;"";"";"2003-01-01";"3000-12-31";"false";"Goldhelg 20";"Lauterbach";"";"";"";"";"";"";"";"false";0;0;313986
534078;"SK";"Kreissozialamt Lahn-Dillenburg";332302;990032315;"";"";"2003-01-01";"3000-12-31";"false";"Wilhelmstr. 20";"Dillenburg";"";"";"";"";"";"";"";"false";0;0;313906
534080;"SK";"Kreissozialamt Wetteraukreis";332302;990032304;"";"";"2003-01-01";"3000-12-31";"false";"Pfingstweide 7";"Friedberg";"";"";"";"";"";"";"";"false";0;0;317680
